directorio,secuencia_p,orden,clase,dominio,mes,estrato1,sex,age,p6050,p6090,p6210,p6210s1,p6240,oficio,p6426,relab,hoursWorkUsual,p6870,p6920,p7040,p7070,p7090,p7495,p7500s1a1,p7500s2a1,p7500s3a1,p7505,p7510s1a1,p7510s2a1,p7510s3a1,p7510s5a1,p7510s6a1,p7510s7a1,pet,impa,isa,iof1,iof2,iof3h,iof3i,iof6,ingtotob,ingtot,fex_c,depto,fex_dpto,fweight,maxEducLevel,college,cotPension,wap,ocu,dsi,pea,inac,totalHoursWorked,formal,informal,cuentaPropia,microEmpresa,sizeFirm,age2,logIng,female,agefem,totalHoursWorked2,totalHoursWorked3
4455,4593428,1,3,1,BOGOTA,4,2,1,29,9,1,6,5,1,44,24,1,48,8,1,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,1384877.66666667,0,0,0,0,0,0,1384877.66666667,1384877.66666667,300.952629703235,11,300.952629703235,301,7,0,1,1,1,0,1,0,48,1,0,0,0,5,841,14.141122366386,0,0,2304,110592
4480,4593441,1,1,1,BOGOTA,4,2,1,38,1,1,5,11,1,3,24,1,47,9,1,2,0,2,2,0,0,0,1,0,0,0,0,0,1200000,1,1103044.33333333,0,0,0,0,0,0,1103044.33333333,1103044.33333333,143.602535482751,11,143.602535482751,144,6,1,1,1,1,0,1,0,47,1,0,0,0,5,1444,13.9135844908398,0,0,2209,103823
12320,4728982,1,3,1,BOGOTA,9,3,0,35,5,1,6,7,1,19,30,1,48,8,1,2,0,2,2,0,0,0,1,0,0,0,0,2e+05,0,1,2600000,0,0,0,0,0,0,2600000,2666667,214.242367173996,11,214.242367173996,214,7,0,1,1,1,0,1,0,48,1,0,0,0,5,1225,14.796339935976,1,35,2304,110592
1044,4535651,1,1,1,BOGOTA,1,3,1,58,1,1,6,3,1,3,60,1,48,9,1,2,0,2,2,0,0,0,1,0,0,0,0,0,0,1,1183140,0,0,0,0,0,0,1183140,1183140,193.621271932707,11,193.621271932707,194,7,0,1,1,1,0,1,0,48,1,0,0,0,5,3364,13.9836824791538,0,0,2304,110592
8530,4660951,1,2,1,BOGOTA,7,3,0,41,2,1,5,11,1,33,144,1,48,9,1,2,0,2,2,0,0,0,1,0,0,0,0,1100000,0,1,869453,0,0,0,0,0,0,869453,869453,263.282364924715,11,263.282364924715,263,6,1,1,1,1,0,1,0,48,1,0,0,0,5,1681,13.6756195572614,1,41,2304,110592
11410,4709939,1,2,1,BOGOTA,9,6,0,31,2,1,6,7,1,39,84,1,48,9,1,2,0,2,2,0,0,0,1,0,0,0,0,660000,0,1,7150000,0,0,0,0,0,0,7150000,7150000,216.762418953753,11,216.762418953753,217,7,0,1,1,1,0,1,0,48,1,0,0,0,5,961,15.7826229146702,1,31,2304,110592
15556,4787739,1,1,1,BOGOTA,12,1,1,55,1,1,5,11,1,37,120,1,60,6,1,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,1214453,0,0,0,0,0,0,1214453,1214453,287.510885861088,11,287.510885861088,288,6,1,1,1,1,0,1,0,60,1,0,0,0,4,3025,14.0098043276224,0,0,3600,216000
8726,4665565,1,1,1,BOGOTA,7,2,1,50,1,1,3,5,1,95,1,1,55,3,1,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,1300000,0,0,0,0,0,0,1300000,1300000,197.560804454823,11,197.560804454823,198,4,0,1,1,1,0,1,0,55,1,0,0,1,2,2500,14.0778748224318,0,0,3025,166375
13250,4744375,1,1,1,BOGOTA,10,4,1,41,1,1,6,5,1,11,60,1,50,4,1,2,0,2,1,1180000,0,0,1,0,0,0,0,5e+05,0,1,5362500,0,0,0,0,0,1180000,6542500,6542500,139.370885637232,11,139.370885637232,139,7,0,1,1,1,0,1,0,50,1,0,0,0,3,1681,15.6938299133864,0,0,2500,125000
624,4526760,1,1,1,BOGOTA,1,5,1,32,1,1,3,5,1,55,96,1,48,1,1,2,0,2,2,0,0,0,1,0,0,0,0,0,0,1,882333.416666667,0,0,0,0,0,0,1682333.41666667,1682333.41666667,330.763285242449,11,330.763285242449,331,4,0,1,1,1,0,1,0,48,1,0,0,1,1,1024,14.3356923261887,0,0,2304,110592
8264,4655326,1,1,1,BOGOTA,6,2,1,21,1,1,4,9,1,98,2,4,72,1,1,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,8e+05,0,0,0,0,0,0,8e+05,8e+05,234.27025568267,11,234.27025568267,234,5,0,1,1,1,0,1,0,72,1,0,1,1,1,441,13.5923670066501,0,0,5184,373248
522,4521407,1,2,1,BOGOTA,1,2,1,29,2,2,1,0,1,81,24,1,66,5,2,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,1e+06,0,0,0,0,0,0,1e+06,1e+06,242.904658561048,11,242.904658561048,243,1,0,2,1,1,0,1,0,66,0,1,0,0,4,841,13.8155105579643,0,0,4356,287496
6474,4627448,1,1,1,BOGOTA,5,2,0,55,1,1,3,2,1,45,104,4,40,2,2,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,250000,0,0,0,0,0,0,250000,250000,256.572823599316,11,256.572823599316,257,3,0,2,1,1,0,1,0,40,0,1,1,1,2,3025,12.4292161968444,1,55,1600,64000
7492,4642184,1,2,1,BOGOTA,6,3,0,24,5,1,5,11,1,50,3,1,54,2,2,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,9e+05,0,0,0,0,0,0,9e+05,9e+05,202.336615343028,11,202.336615343028,202,6,1,2,1,1,0,1,0,54,0,1,0,1,2,576,13.7101500423064,1,24,2916,157464
4375,4593375,1,1,1,BOGOTA,4,3,0,63,1,1,4,7,1,94,0,1,60,4,2,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,80000,1079878,271.427156431772,11,271.427156431772,271,5,0,2,1,1,0,1,0,60,0,1,0,0,3,3969,13.8923586297566,1,63,3600,216000
5396,4607743,1,2,1,BOGOTA,4,1,1,24,5,2,4,8,6,95,0,1,24,2,2,2,0,1,2,0,0,0,2,0,0,0,0,0,0,1,350000,0,0,0,0,0,0,350000,350000,130.253711307436,11,130.253711307436,130,5,0,2,1,1,0,1,0,24,0,1,0,1,2,576,12.7656884334656,0,0,576,13824
9783,4685160,1,5,1,BOGOTA,8,2,0,43,5,2,5,11,1,79,2,1,40,2,2,2,0,2,2,0,0,0,1,0,0,0,0,0,1e+05,1,4e+05,0,0,0,0,0,0,4e+05,4e+05,251.249038608191,11,251.249038608191,251,6,1,2,1,1,0,1,0,40,0,1,0,1,2,1849,12.8992198260901,1,43,1600,64000
5163,4607578,1,1,1,BOGOTA,4,2,0,56,1,1,3,3,1,41,4,4,70,2,2,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,7e+05,0,0,0,0,0,0,7e+05,7e+05,260.212450256431,11,260.212450256431,260,3,0,2,1,1,0,1,0,70,0,1,1,1,2,3136,13.4588356140255,1,56,4900,343000
6445,4627435,1,1,1,BOGOTA,5,2,1,67,1,1,3,2,1,83,96,4,40,1,2,2,0,2,1,4e+05,0,0,2,0,0,0,0,0,0,1,2e+05,0,0,0,0,0,4e+05,6e+05,6e+05,248.738344775058,11,248.738344775058,249,3,0,2,1,1,0,1,0,40,0,1,1,1,1,4489,13.3046849341983,0,0,1600,64000
6926,4636596,1,1,1,BOGOTA,6,3,1,23,1,1,6,3,1,3,6,1,48,3,2,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,8e+05,0,0,0,0,0,0,8e+05,8e+05,233.67632424026,11,233.67632424026,234,7,0,2,1,1,0,1,0,48,0,1,0,1,2,529,13.5923670066501,0,0,2304,110592
11463,4709976,1,1,1,BOGOTA,9,3,0,53,1,1,4,9,1,59,240,1,66,3,2,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,840000,0,0,0,0,0,0,840000,840000,216.762418953753,11,216.762418953753,217,5,0,2,1,1,0,1,0,66,0,1,0,1,2,2809,13.6411571708195,1,53,4356,287496
11462,4709975,1,1,1,BOGOTA,9,2,1,32,1,1,6,5,1,19,168,2,40,9,1,2,0,2,2,0,0,0,1,0,0,0,0,0,0,1,2196666.66666667,0,0,0,0,0,0,2196666.66666667,2196666.66666667,219.28247073351,11,219.28247073351,219,7,0,1,1,1,0,1,0,40,1,0,0,0,5,1024,14.6024516178106,0,0,1600,64000
15471,4782389,1,1,1,BOGOTA,12,2,0,27,1,1,5,11,1,45,7,1,56,5,1,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,929453,0,0,0,0,0,0,929453,929453,341.094455113122,11,341.094455113122,341,6,1,1,1,1,0,1,0,56,1,0,0,0,4,729,13.7423515200454,1,27,3136,175616
6128,4620867,1,1,1,BOGOTA,5,3,1,26,1,1,5,11,1,58,18,1,48,9,1,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,1017853,0,0,0,0,0,0,1017853,1017853,230.93880410567,11,230.93880410567,231,6,1,1,1,1,0,1,0,48,1,0,0,0,5,676,13.83320606488,0,0,2304,110592
4615,4593523,1,3,1,BOGOTA,4,1,0,19,3,1,5,11,1,45,2,1,48,9,1,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,898461,0,0,0,0,0,0,898461,898461,287.862979934664,11,287.862979934664,288,6,1,1,1,1,0,1,0,48,1,0,0,0,5,361,13.7084385785876,1,19,2304,110592
6581,4632036,1,1,1,BOGOTA,5,2,1,42,1,1,3,2,1,58,18,1,48,9,1,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,2129544.33333333,0,0,0,0,0,0,2129544.33333333,2129544.33333333,225.348142654566,11,225.348142654566,225,3,0,1,1,1,0,1,0,48,1,0,0,0,5,1764,14.5714185867872,0,0,2304,110592
16121,4798824,1,3,1,BOGOTA,12,2,0,25,4,1,6,3,1,59,48,1,36,9,1,2,0,2,2,0,0,0,1,0,0,0,0,0,0,1,1424461,0,0,0,0,0,0,1424461,1424461,125.628052072737,11,125.628052072737,126,7,0,1,1,1,0,1,0,36,1,0,0,0,5,625,14.1693040545179,1,25,1296,46656
2539,4559976,1,1,1,BOGOTA,2,4,0,50,1,1,6,2,1,57,60,4,48,1,1,2,0,2,1,0,0,4e+06,2,0,0,0,0,0,0,1,1e+06,0,0,0,4e+06,0,0,5e+06,5e+06,236.969109175124,11,236.969109175124,237,7,0,1,1,1,0,1,0,48,1,0,1,1,1,2500,15.4249484703984,1,50,2304,110592
596,4524975,1,2,1,BOGOTA,1,1,0,58,5,1,3,5,6,41,24,4,40,2,2,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,60000,234.119759331995,11,234.119759331995,234,4,0,2,1,1,0,1,0,40,0,1,1,1,2,3364,11.0020998412042,1,58,1600,64000
11841,4715091,1,1,1,BOGOTA,9,5,1,55,1,1,6,5,1,2,48,1,40,6,1,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2e+06,251.177719558089,11,251.177719558089,251,7,0,1,1,1,0,1,0,40,1,0,0,0,4,3025,14.5086577385242,0,0,1600,64000
4723,4597356,1,5,1,BOGOTA,4,3,0,29,5,1,6,8,6,19,20,1,48,9,1,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,1950000,0,0,0,0,0,0,1950000,1950000,335.86822098317,11,335.86822098317,336,7,0,1,1,1,0,1,0,48,1,0,0,0,5,841,14.4833399305399,1,29,2304,110592
2548,4559983,1,1,1,BOGOTA,2,1,1,60,1,1,3,5,1,58,252,1,48,9,1,2,0,2,1,350000,0,0,1,0,0,0,0,0,0,1,1251544.33333333,0,0,0,0,0,350000,1601544.33333333,1601544.33333333,258.33500212142,11,258.33500212142,258,4,0,1,1,1,0,1,0,48,1,0,0,0,5,3600,14.2864789300293,0,0,2304,110592
8555,4660968,1,3,1,BOGOTA,7,3,0,53,3,1,5,11,4,53,48,4,10,2,1,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,4e+05,0,0,0,0,0,0,4e+05,4e+05,170.148915998136,11,170.148915998136,170,6,1,1,1,1,0,1,0,10,1,0,1,1,2,2809,12.8992198260901,1,53,100,1000
12255,4728934,1,2,1,BOGOTA,9,2,0,52,5,1,3,5,4,55,84,4,48,1,2,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,2e+05,0,0,0,0,0,0,2e+05,2e+05,216.762418953753,11,216.762418953753,217,4,0,2,1,1,0,1,0,48,0,1,1,1,1,2704,12.2060726455302,1,52,2304,110592
4370,4593370,1,3,1,BOGOTA,4,3,1,27,3,1,6,6,1,30,12,1,48,9,1,2,0,2,2,0,0,0,1,0,0,0,0,0,0,1,2376666.66666667,0,0,0,0,0,0,2376666.66666667,2376666.66666667,208.32665139193,11,208.32665139193,208,7,0,1,1,1,0,1,0,48,1,0,0,0,5,729,14.6812095037224,0,0,2304,110592
1538,4540695,1,1,1,BOGOTA,2,2,1,57,1,1,3,5,1,84,360,4,48,1,2,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,1e+06,0,0,0,0,0,0,1e+06,1e+06,233.44238857997,11,233.44238857997,233,4,0,2,1,1,0,1,0,48,0,1,1,1,1,3249,13.8155105579643,0,0,2304,110592
15148,4777774,1,1,1,BOGOTA,11,2,0,33,1,1,4,9,1,54,48,3,60,1,1,2,0,1,1,0,0,150000,1,0,0,0,0,0,1700000,1,1032453,0,0,0,150000,0,0,1482453,1482453,334.126594749273,11,334.126594749273,334,5,0,1,1,1,0,1,0,60,1,0,0,1,1,1089,14.2092087061474,1,33,3600,216000
9581,4680340,1,2,1,BOGOTA,7,1,1,40,2,1,4,7,1,93,144,1,50,6,1,2,0,2,2,0,0,0,1,0,0,0,0,0,0,1,936119.666666667,0,0,0,0,0,0,1096119.66666667,1096119.66666667,232.632947756763,11,232.632947756763,233,5,0,1,1,1,0,1,0,50,1,0,0,0,4,1600,13.9072869254447,0,0,2500,125000
6775,4632159,1,3,1,BOGOTA,5,1,1,24,3,1,6,4,1,3,60,1,48,9,1,2,0,2,2,0,0,0,1,0,0,0,0,150000,0,1,1516666.66666667,0,0,0,0,0,0,1516666.66666667,1516666.66666667,210.237128729541,11,210.237128729541,210,7,0,1,1,1,0,1,0,48,1,0,0,0,5,576,14.232025502259,0,0,2304,110592
8361,4660849,1,1,1,BOGOTA,7,3,1,31,1,1,6,2,1,58,120,2,50,9,1,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,2118666.66666667,0,0,0,0,0,0,2118666.66666667,2118666.66666667,272.178981996865,11,272.178981996865,272,7,0,1,1,1,0,1,0,50,1,0,0,0,5,961,14.5662975179706,0,0,2500,125000
6373,4627387,1,1,1,BOGOTA,5,3,0,31,1,1,6,5,6,13,36,2,30,9,1,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,2148666.66666667,0,0,0,0,0,0,2148666.66666667,2148666.66666667,232.240788716901,11,232.240788716901,232,7,0,1,1,1,0,1,0,30,1,0,0,0,5,961,14.5803580526894,1,31,900,27000
3066,4568435,1,2,1,BOGOTA,3,4,1,54,2,1,6,7,1,11,12,4,40,1,3,2,0,2,1,0,950000,0,2,0,0,0,0,0,0,1,1e+07,0,0,950000,0,0,0,10950000,10950000,185.351976064578,11,185.351976064578,185,7,0,3,1,1,0,1,0,40,1,0,1,1,1,2916,16.2088500142268,0,0,1600,64000
13084,4737967,1,1,1,BOGOTA,10,1,1,45,1,1,3,5,1,55,24,1,48,9,1,2,0,2,2,0,0,0,1,0,0,0,0,70000,0,1,936119.666666667,0,0,0,0,0,0,936119.666666667,936119.666666667,241.860815603744,11,241.860815603744,242,4,0,1,1,1,0,1,0,48,1,0,0,0,5,2025,13.7494985962906,0,0,2304,110592
13374,4744455,1,1,1,BOGOTA,10,3,0,49,1,1,6,4,1,59,60,1,42,9,1,2,0,2,2,0,0,0,1,0,0,0,0,150000,0,1,2113333.33333333,0,0,0,0,0,0,2113333.33333333,2113333.33333333,249.314470970249,11,249.314470970249,249,7,0,1,1,1,0,1,0,42,1,0,0,0,5,2401,14.5637770377453,1,49,1764,74088
13467,4744512,1,2,1,BOGOTA,10,2,1,23,3,1,6,5,1,3,29,1,48,4,1,2,0,2,2,0,0,0,1,0,0,0,0,90000,0,1,954877.666666667,0,0,0,0,0,0,954877.666666667,954877.666666667,274.079542851049,11,274.079542851049,274,7,0,1,1,1,0,1,0,48,1,0,0,0,3,529,13.7693385135264,0,0,2304,110592
283,4521243,1,2,1,BOGOTA,1,2,0,23,2,1,6,0,1,37,12,1,55,9,1,2,0,2,2,0,0,0,1,0,0,0,0,0,0,1,882333.416666667,0,0,0,0,0,0,882333.416666667,882333.416666667,285.720834667537,11,285.720834667537,286,7,0,1,1,1,0,1,0,55,1,0,0,0,5,529,13.6903252869877,1,23,3025,166375
5788,4615424,1,1,1,BOGOTA,5,3,1,36,1,1,5,11,1,16,24,1,48,4,2,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,1713211,0,0,0,0,0,0,1713211,1713211,232.637078701595,11,232.637078701595,233,6,1,2,1,1,0,1,0,48,0,1,0,0,3,1296,14.3538799454359,0,0,2304,110592
9332,4671603,1,1,1,BOGOTA,7,3,0,20,1,2,5,11,1,45,1,1,60,2,2,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,650000,0,0,0,0,0,0,650000,650000,183.888126291042,11,183.888126291042,184,6,1,2,1,1,0,1,0,60,0,1,0,1,2,400,13.3847276418718,1,20,3600,216000
2620,4564448,1,4,1,BOGOTA,3,2,1,27,3,1,5,11,1,33,24,1,48,9,1,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,988211,0,0,0,0,0,0,988211,988211,204.709228367107,11,204.709228367107,205,6,1,1,1,1,0,1,0,48,1,0,0,0,5,729,13.8036515166818,0,0,2304,110592
7941,4647837,1,1,1,BOGOTA,6,2,1,59,1,1,3,5,1,84,60,4,60,2,1,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,1e+06,0,0,0,0,0,0,1e+06,1e+06,197.059368989587,11,197.059368989587,197,4,0,1,1,1,0,1,0,60,1,0,1,1,2,3481,13.8155105579643,0,0,3600,216000
15602,4787776,1,1,1,BOGOTA,12,3,1,62,1,1,5,11,1,98,72,4,60,1,1,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,8e+05,0,0,0,0,0,0,8e+05,8e+05,241.837124572694,11,241.837124572694,242,6,1,1,1,1,0,1,0,60,1,0,1,1,1,3844,13.5923670066501,0,0,3600,216000
5902,4615509,1,1,1,BOGOTA,5,3,0,27,1,1,6,5,1,39,6,1,48,9,1,2,0,2,2,0,0,0,1,0,0,0,0,0,0,1,1600000,0,0,0,0,0,0,1600000,1600000,214.910730654777,11,214.910730654777,215,7,0,1,1,1,0,1,0,48,1,0,0,0,5,729,14.28551418721,1,27,2304,110592
13404,4744474,1,3,1,BOGOTA,10,2,0,57,3,1,5,11,1,54,48,3,48,1,2,2,0,2,2,0,0,0,1,0,0,0,0,8e+05,0,1,866666.666666667,0,0,0,0,0,0,866666.666666667,866666.666666667,216.558295616903,11,216.558295616903,217,6,1,2,1,1,0,1,0,48,0,1,0,1,1,3249,13.6724097143236,1,57,2304,110592
181,4514462,1,2,1,BOGOTA,1,3,0,51,3,1,3,5,4,55,4,4,45,1,2,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,360000,0,0,0,0,0,0,360000,360000,245.92391197836,11,245.92391197836,246,4,0,2,1,1,0,1,0,45,0,1,1,1,1,2601,12.7938593104323,1,51,2025,91125
2208,4554552,1,1,1,BOGOTA,2,3,0,52,1,1,6,5,1,12,94,4,40,9,1,2,0,2,1,3e+05,0,0,2,0,0,0,0,0,0,1,2600000,0,0,0,0,0,3e+05,2900000,2900000,226.114765404664,11,226.114765404664,226,7,0,1,1,1,0,1,0,40,1,0,1,0,5,2704,14.8802212949567,1,52,1600,64000
6016,4620801,1,2,1,BOGOTA,5,3,0,46,2,1,4,6,1,41,60,4,48,1,2,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,650000,0,0,0,0,0,0,650000,650000,232.240788716901,11,232.240788716901,232,5,0,2,1,1,0,1,0,48,0,1,1,1,1,2116,13.3847276418718,1,46,2304,110592
2590,4560014,1,1,1,BOGOTA,2,1,1,50,1,2,3,2,1,98,72,4,60,1,2,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,4e+05,0,0,0,0,0,0,4e+05,4e+05,238.732545965142,11,238.732545965142,239,3,0,2,1,1,0,1,0,60,0,1,1,1,1,2500,12.8992198260901,0,0,3600,216000
3044,4568420,1,3,1,BOGOTA,3,3,1,24,3,1,5,11,2,95,48,4,40,1,2,2,0,1,2,0,0,0,2,0,0,0,0,0,0,1,3e+05,0,0,0,0,0,0,3e+05,3e+05,275.328642645036,11,275.328642645036,275,6,1,2,1,1,0,1,0,40,0,1,1,1,1,576,12.6115377536383,0,0,1600,64000
10332,4692499,1,3,1,BOGOTA,8,3,0,46,3,1,5,11,1,79,12,1,48,4,1,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,1121211,0,0,0,0,0,0,1121211,1121211,192.686372658608,11,192.686372658608,193,6,1,1,1,1,0,1,0,48,1,0,0,0,3,2116,13.9299199091415,1,46,2304,110592
3408,4572294,1,1,1,BOGOTA,3,2,1,38,1,2,5,11,1,95,1,1,48,4,2,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,1200000,0,0,0,0,0,0,1200000,1200000,231.848547455165,11,231.848547455165,232,6,1,2,1,1,0,1,0,48,0,1,0,0,3,1444,13.9978321147582,0,0,2304,110592
11587,4714913,1,3,1,BOGOTA,9,2,0,32,5,2,6,1,1,57,1,4,60,3,2,2,0,2,2,0,0,0,1,0,0,0,0,0,0,1,3e+05,0,0,0,0,0,0,3e+05,3e+05,184.280468695278,11,184.280468695278,184,7,0,2,1,1,0,1,0,60,0,1,1,1,2,1024,12.6115377536383,1,32,3600,216000
6249,4627306,1,1,1,BOGOTA,5,6,0,33,1,1,6,6,1,8,18,4,40,9,1,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,8520000,0,0,0,0,0,0,8520000,8520000,223.049750224243,11,223.049750224243,223,7,0,1,1,1,0,1,0,40,1,0,1,0,5,1089,15.9579268988055,1,33,1600,64000
12553,4733823,1,1,1,BOGOTA,10,2,1,71,1,1,3,2,6,95,3,4,50,1,2,2,0,2,1,210000,0,0,2,0,0,0,0,0,0,1,450000,0,0,0,0,0,210000,660000,660000,293.464850572063,11,293.464850572063,293,3,0,2,1,1,0,1,0,50,0,1,1,1,1,5041,13.3999951140026,0,0,2500,125000
5057,4599249,1,1,1,BOGOTA,4,3,1,48,1,1,5,11,1,21,240,4,56,2,2,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,1e+06,0,0,0,0,0,0,1e+06,1e+06,189.229377389152,11,189.229377389152,189,6,1,2,1,1,0,1,0,56,0,1,1,1,2,2304,13.8155105579643,0,0,3136,175616
12130,4721275,1,2,1,BOGOTA,9,2,0,25,2,1,5,11,1,55,10,1,48,7,1,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,902786.333333333,0,0,0,0,0,0,902786.333333333,902786.333333333,205.051509668464,11,205.051509668464,205,6,1,1,1,1,0,1,0,48,1,0,0,0,4,625,13.713241185722,1,25,2304,110592
1923,4545898,1,2,1,BOGOTA,2,4,0,28,3,1,6,6,1,21,11,1,60,9,1,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,781242,268.688156776919,11,268.688156776919,269,7,0,1,1,1,0,1,0,60,1,0,0,0,5,784,13.5686402399803,1,28,3600,216000
4707,4593591,1,7,1,BOGOTA,4,2,0,22,9,1,6,1,3,33,3,1,28,9,1,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,899453,0,0,0,0,0,0,899453,899453,311.889415243715,11,311.889415243715,312,7,0,1,1,1,0,1,0,28,1,0,0,0,5,484,13.7095420797569,1,22,784,21952
9807,4685179,1,1,1,BOGOTA,8,2,1,45,1,1,5,11,1,79,4,4,60,4,2,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,9e+05,0,0,0,0,0,0,9e+05,9e+05,246.825166073367,11,246.825166073367,247,6,1,2,1,1,0,1,0,60,0,1,1,0,3,2025,13.7101500423064,0,0,3600,216000
1207,4535768,1,1,1,BOGOTA,1,1,1,61,1,1,3,5,1,62,204,1,48,9,1,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,791050.333333333,0,0,0,0,0,0,791050.333333333,791050.333333333,238.640556816578,11,238.640556816578,239,4,0,1,1,1,0,1,0,48,1,0,0,0,5,3721,13.581116877258,0,0,2304,110592
3261,4572192,1,2,1,BOGOTA,3,3,0,44,2,1,6,7,6,19,90,1,40,9,1,2,0,2,1,6e+05,0,0,2,0,0,0,0,0,0,1,3006666.66666667,0,0,0,0,0,6e+05,3606666.66666667,3606666.66666667,193.458072034825,11,193.458072034825,193,7,0,1,1,1,0,1,0,40,1,0,0,0,5,1936,15.0982945427145,1,44,1600,64000
3373,4572271,1,2,1,BOGOTA,3,3,0,29,2,1,6,2,1,30,1,1,48,9,1,2,0,2,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1569211,207.756412932239,11,207.756412932239,208,7,0,1,1,1,0,1,0,48,1,0,0,0,5,841,14.2660835032343,1,29,2304,110592
9388,4680213,1,2,1,BOGOTA,7,3,0,52,2,1,4,7,1,54,3,3,48,1,1,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,879453,0,0,0,0,0,0,879453,879453,250.100353511348,11,250.100353511348,250,5,0,1,1,1,0,1,0,48,1,0,0,1,1,2704,13.6870554022776,1,52,2304,110592
4979,4599205,1,1,1,BOGOTA,4,1,1,39,1,1,5,11,1,98,2,1,48,9,1,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,998211,0,0,0,0,0,0,998211,998211,321.885475520979,11,321.885475520979,322,6,1,1,1,1,0,1,0,48,1,0,0,0,5,1521,13.8137199557926,0,0,2304,110592
3972,4584531,2,1,1,BOGOTA,3,4,1,59,1,1,6,5,6,13,300,2,40,9,1,2,0,2,2,0,0,0,1,0,0,0,0,0,0,1,1900000,0,0,0,0,0,0,1900000,1900000,242.106979768063,11,242.106979768063,242,7,0,1,1,1,0,1,0,40,1,0,0,0,5,3481,14.4573644441367,0,0,1600,64000
12296,4728968,1,4,1,BOGOTA,9,3,0,25,5,2,6,5,1,53,6,1,60,5,2,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,840000,0,0,0,0,0,0,1240000,1240000,229.675529772018,11,229.675529772018,230,7,0,2,1,1,0,1,0,60,0,1,0,0,4,625,14.0306219375812,1,25,3600,216000
13436,4744496,1,2,1,BOGOTA,10,2,0,29,2,1,5,11,1,41,27,5,54,2,2,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8e+05,371.261106181021,11,371.261106181021,371,6,1,2,1,1,0,1,0,54,0,1,0,1,2,841,13.5923670066501,1,29,2916,157464
8257,4655321,1,1,1,BOGOTA,6,2,1,35,1,1,3,4,1,95,12,1,60,8,1,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,8e+05,0,0,0,0,0,0,8e+05,8e+05,263.533531679378,11,263.533531679378,264,3,0,1,1,1,0,1,0,60,1,0,0,0,5,1225,13.5923670066501,0,0,3600,216000
11661,4714965,1,2,1,BOGOTA,9,1,1,20,5,2,5,11,1,58,1,1,60,4,1,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,1002000,0,0,0,0,0,0,1002000,1002000,265.408680623135,11,265.408680623135,265,6,1,1,1,1,0,1,0,60,0,1,0,0,3,400,13.8175085606269,0,0,3600,216000
