directorio,secuencia_p,orden,clase,dominio,mes,estrato1,sex,age,p6050,p6090,p6210,p6210s1,p6240,oficio,p6426,relab,hoursWorkUsual,p6870,p6920,p7040,p7070,p7090,p7495,p7500s1a1,p7500s2a1,p7500s3a1,p7505,p7510s1a1,p7510s2a1,p7510s3a1,p7510s5a1,p7510s6a1,p7510s7a1,pet,impa,isa,iof1,iof2,iof3h,iof3i,iof6,ingtotob,ingtot,fex_c,depto,fex_dpto,fweight,maxEducLevel,college,cotPension,wap,ocu,dsi,pea,inac,totalHoursWorked,formal,informal,cuentaPropia,microEmpresa,sizeFirm,age2,logIng,female,agefem,totalHoursWorked2,totalHoursWorked3
8610,4661005,1,2,1,BOGOTA,7,2,0,28,2,1,6,2,1,39,4,1,48,9,1,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,969453,0,0,0,0,0,0,969453,969453,272.178981996865,11,272.178981996865,272,7,0,1,1,1,0,1,0,48,1,0,0,0,5,784,13.7844872738925,1,28,2304,110592
8612,4661006,1,1,1,BOGOTA,7,3,1,31,1,1,5,11,1,21,148,4,48,2,2,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,1500000,0,0,0,0,0,0,1500000,1500000,281.309103326099,11,281.309103326099,281,6,1,2,1,1,0,1,0,48,0,1,1,1,2,961,14.2209756660724,0,0,2304,110592
8613,4661006,1,2,1,BOGOTA,7,3,0,41,2,1,6,5,4,45,24,6,15,2,2,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,937500,0,0,0,0,0,0,0,937500,281.309103326099,11,281.309103326099,281,7,0,2,1,1,0,1,0,15,0,1,0,1,2,1681,13.7509720368267,1,41,225,3375
8614,4661007,1,2,1,BOGOTA,7,3,1,24,3,1,6,3,1,19,24,4,12,1,2,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,6e+05,0,0,0,0,0,0,6e+05,6e+05,166.722893238199,11,166.722893238199,167,7,0,2,1,1,0,1,0,12,0,1,1,1,1,576,13.3046849341983,0,0,144,1728
8616,4661007,1,1,1,BOGOTA,7,3,0,62,1,1,5,11,1,39,60,4,20,1,2,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2e+05,166.722893238199,11,166.722893238199,167,6,1,2,1,1,0,1,0,20,0,1,1,1,1,3844,12.2060726455302,1,62,400,8000
8617,4661008,1,1,1,BOGOTA,7,2,1,49,1,1,4,8,1,55,252,1,48,9,1,2,0,2,1,1140000,0,0,1,0,0,0,0,1200000,0,1,1695000,0,0,0,0,0,1140000,2919000,2919000,318.201617443876,11,318.201617443876,318,5,0,1,1,1,0,1,0,48,1,0,0,0,5,2401,14.8867516498363,0,0,2304,110592
8618,4661008,1,3,1,BOGOTA,7,2,0,26,3,1,6,3,4,39,18,1,48,9,1,2,0,2,2,0,0,0,1,0,0,0,0,0,0,1,1227333.33333333,0,0,0,0,0,0,1227333.33333333,1227333.33333333,318.201617443876,11,318.201617443876,318,7,0,1,1,1,0,1,0,48,1,0,0,0,5,676,14.020354352107,1,26,2304,110592
8620,4661009,1,2,1,BOGOTA,7,2,1,30,2,1,6,3,1,58,72,2,84,9,1,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,1986666.66666667,0,0,0,0,0,0,1986666.66666667,1986666.66666667,238.984710886633,11,238.984710886633,239,7,0,1,1,1,0,1,0,84,1,0,0,0,5,900,14.5019687503734,0,0,7056,592704
8621,4661009,2,2,1,BOGOTA,7,2,1,25,3,2,6,1,1,37,1,1,70,3,2,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3e+05,1968544,238.984710886633,11,238.984710886633,239,7,0,2,1,1,0,1,0,70,0,1,0,1,2,625,14.4928047411608,0,0,4900,343000
8625,4661011,1,1,1,BOGOTA,7,2,1,31,1,1,5,11,1,37,48,1,48,9,1,2,0,2,1,6e+05,0,0,1,0,0,0,0,135000,0,1,1138211,0,0,0,0,0,6e+05,1738211,2718211,263.282364924715,11,263.282364924715,263,6,1,1,1,1,0,1,0,48,1,0,0,0,5,961,14.8154845012909,0,0,2304,110592
8626,4661012,1,1,1,BOGOTA,7,3,1,40,1,1,3,5,1,41,195,4,40,1,2,2,0,2,1,2e+06,0,0,2,0,0,0,0,0,0,1,2e+06,0,0,0,0,0,2e+06,4e+06,4e+06,281.075599069015,11,281.075599069015,281,4,0,2,1,1,0,1,0,40,0,1,1,1,1,1600,15.2018049190842,0,0,1600,64000
8627,4661013,1,2,1,BOGOTA,7,3,0,32,2,1,5,11,1,21,54,1,76,2,1,2,0,2,2,0,0,0,1,0,0,0,0,0,0,1,1121666.66666667,0,0,0,0,0,0,1121666.66666667,1121666.66666667,245.814959170131,11,245.814959170131,246,6,1,1,1,1,0,1,0,76,1,0,0,1,2,1024,13.9303262323929,1,32,5776,438976
8630,4661015,1,1,1,BOGOTA,7,2,1,45,1,1,5,11,1,33,2,1,30,3,2,1,0,1,2,0,0,0,1,8e+05,0,0,0,850000,0,1,450000,0,0,0,66666.6666666667,0,0,516666.666666667,516666.666666667,254.152243595481,11,254.152243595481,254,6,1,2,1,1,0,1,0,40,0,1,0,1,2,2025,13.1551532002273,0,0,1600,64000
8632,4661016,1,4,1,BOGOTA,7,2,0,24,5,1,6,5,1,13,48,1,40,9,1,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,1688211,0,0,0,0,0,0,1688211,1688211,212.081912626287,11,212.081912626287,212,7,0,1,1,1,0,1,0,40,1,0,0,0,5,576,14.3391799463262,1,24,1600,64000
8634,4661017,1,3,1,BOGOTA,7,3,0,31,3,1,5,11,1,33,2,1,52,8,1,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,941544.333333333,0,0,0,0,0,0,941544.333333333,941544.333333333,234.531379709931,11,234.531379709931,235,6,1,1,1,1,0,1,0,52,1,0,0,0,5,961,13.7552767139509,1,31,2704,140608
8635,4661018,1,1,1,BOGOTA,7,2,0,67,1,1,5,10,1,57,60,4,84,1,2,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,1200000,0,0,0,0,0,0,1200000,1200000,236.987010542638,11,236.987010542638,237,6,1,2,1,1,0,1,0,84,0,1,1,1,1,4489,13.9978321147582,1,67,7056,592704
8636,4661019,1,2,1,BOGOTA,7,3,0,39,2,1,3,5,1,59,18,3,12,1,2,2,0,1,2,0,0,0,2,0,0,0,0,0,0,1,350000,0,0,0,0,0,0,350000,350000,322.25350752801,11,322.25350752801,322,4,0,2,1,1,0,1,0,12,0,1,0,1,1,1521,12.7656884334656,1,39,144,1728
8637,4661019,1,3,1,BOGOTA,7,3,0,19,3,1,5,11,1,39,6,1,40,9,2,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,6e+05,0,0,0,0,0,0,6e+05,6e+05,322.25350752801,11,322.25350752801,322,6,1,2,1,1,0,1,0,40,0,1,0,0,5,361,13.3046849341983,1,19,1600,64000
8638,4661019,1,1,1,BOGOTA,7,3,1,33,1,1,6,2,1,39,70,1,48,9,1,2,0,2,2,0,0,0,1,0,0,0,2e+06,0,0,1,1986000,0,166666.666666667,0,0,0,0,2152666.66666667,2152666.66666667,322.25350752801,11,322.25350752801,322,7,0,1,1,1,0,1,0,48,1,0,0,0,5,1089,14.5822179416322,0,0,2304,110592
8639,4661020,1,1,1,BOGOTA,7,3,1,30,1,1,6,3,1,39,16,1,50,4,1,2,0,2,1,5e+05,0,0,1,0,0,0,0,0,0,1,1491666.66666667,0,0,0,0,0,5e+05,1991666.66666667,1991666.66666667,281.075599069015,11,281.075599069015,281,7,0,1,1,1,0,1,0,50,1,0,0,0,3,900,14.5044823671137,0,0,2500,125000
8640,4661021,1,2,1,BOGOTA,7,3,0,28,2,1,6,5,1,11,60,1,40,9,1,2,0,2,2,0,0,0,1,0,0,0,0,108000,0,1,2260000,0,0,0,0,0,0,2260000,2260000,272.178981996865,11,272.178981996865,272,7,0,1,1,1,0,1,0,40,1,0,0,0,5,784,14.6308753712485,1,28,1600,64000
8642,4661022,1,1,1,BOGOTA,7,3,0,57,1,1,6,10,1,53,96,1,60,9,1,2,0,2,2,0,0,0,1,0,0,0,0,3e+05,0,1,1134600,0,0,0,0,0,0,1134600,1134600,236.987010542638,11,236.987010542638,237,7,0,1,1,1,0,1,0,60,1,0,0,0,5,3249,13.9417907238746,1,57,3600,216000
8643,4661023,1,1,1,BOGOTA,7,2,0,21,1,2,6,1,1,45,2,6,70,2,2,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,937500,0,0,0,0,0,0,0,937500,212.728337163672,11,212.728337163672,213,7,0,2,1,1,0,1,0,70,0,1,0,1,2,441,13.7509720368267,1,21,4900,343000
8644,4661023,1,2,1,BOGOTA,7,2,1,21,2,2,5,11,1,45,2,4,70,2,2,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,7e+05,0,0,0,0,0,0,7e+05,7e+05,212.728337163672,11,212.728337163672,213,6,1,2,1,1,0,1,0,70,0,1,1,1,2,441,13.4588356140255,0,0,4900,343000
8645,4661024,1,2,1,BOGOTA,7,2,0,20,2,1,6,2,1,39,3,1,57,9,1,2,0,2,2,0,0,0,1,0,0,0,0,0,5e+05,1,1288333.33333333,0,0,0,0,0,0,1348333.33333333,1348333.33333333,212.728337163672,11,212.728337163672,213,7,0,1,1,1,0,1,0,57,1,0,0,0,5,400,14.1143798198066,1,20,3249,185193
8646,4661024,1,1,1,BOGOTA,7,2,1,22,1,1,6,1,1,99,0,1,60,2,1,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,9e+05,0,0,0,0,0,0,9e+05,9e+05,212.728337163672,11,212.728337163672,213,7,0,1,1,1,0,1,0,60,1,0,0,1,2,484,13.7101500423064,0,0,3600,216000
8648,4661025,1,4,1,BOGOTA,7,2,0,23,9,1,6,6,1,11,2,1,45,9,1,2,0,2,2,0,0,0,1,0,0,0,0,0,2e+06,1,1700000,0,0,0,0,0,0,1700000,1700000,201.846198796041,11,201.846198796041,202,7,0,1,1,1,0,1,0,45,1,0,0,0,5,529,14.3461388090264,1,23,2025,91125
8649,4661025,1,3,1,BOGOTA,7,2,1,27,3,1,6,5,1,11,96,1,40,9,1,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,3280000,0,0,0,0,0,0,3280000,3280000,201.846198796041,11,201.846198796041,202,7,0,1,1,1,0,1,0,40,1,0,0,0,5,729,15.0033539803603,0,0,1600,64000
8650,4661026,1,1,1,BOGOTA,7,2,1,28,1,1,6,5,1,39,8,1,48,9,1,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,1182377.66666667,0,0,0,0,0,0,1382377.66666667,1382377.66666667,190.610728019038,11,190.610728019038,191,7,0,1,1,1,0,1,0,48,1,0,0,0,5,784,14.139315521423,0,0,2304,110592
8651,4661027,1,3,1,BOGOTA,7,2,1,32,3,1,6,5,1,12,1,1,48,9,1,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,4500000,0,0,0,0,0,0,4500000,4500000,223.158574591886,11,223.158574591886,223,7,0,1,1,1,0,1,0,48,1,0,0,0,5,1024,15.3195879547405,0,0,2304,110592
8653,4661027,1,2,1,BOGOTA,7,2,0,52,2,1,5,11,1,51,48,4,60,1,2,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,38000,223.158574591886,11,223.158574591886,223,6,1,2,1,1,0,1,0,60,0,1,1,1,1,2704,10.5453414387085,1,52,3600,216000
8654,4661028,1,2,1,BOGOTA,7,2,1,54,2,1,5,11,1,85,240,4,50,1,2,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,8e+05,0,0,0,0,0,0,8e+05,8e+05,206.200259033643,11,206.200259033643,206,6,1,2,1,1,0,1,0,50,0,1,1,1,1,2916,13.5923670066501,0,0,2500,125000
8655,4661028,1,3,1,BOGOTA,7,2,1,24,3,1,6,3,1,3,23,1,60,5,1,2,0,2,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,904453,206.200259033643,11,206.200259033643,206,7,0,1,1,1,0,1,0,60,1,0,0,0,4,576,13.7150856200572,0,0,3600,216000
8656,4661028,1,1,1,BOGOTA,7,2,0,54,1,1,5,11,1,79,264,1,48,9,1,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,968211,0,0,0,0,0,0,968211,968211,206.200259033643,11,206.200259033643,206,6,1,1,1,1,0,1,0,48,1,0,0,0,5,2916,13.7832053177122,1,54,2304,110592
8658,4661029,1,1,1,BOGOTA,7,4,0,45,1,1,6,7,1,2,216,1,48,6,1,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,4083333.33333333,0,0,0,0,0,0,4183333.33333333,4183333.33333333,265.75855297061,11,265.75855297061,266,7,0,1,1,1,0,1,0,48,1,0,0,0,4,2025,15.246618934874,1,45,2304,110592
8660,4661031,1,1,1,BOGOTA,7,2,1,55,1,1,3,5,1,58,300,2,48,9,1,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,729167,241.224293652386,11,241.224293652386,241,4,0,1,1,1,0,1,0,48,1,0,0,0,5,3025,13.4996580656885,0,0,2304,110592
8661,4661031,1,3,1,BOGOTA,7,2,0,27,3,1,6,0,1,32,12,1,40,7,1,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,630000,241.224293652386,11,241.224293652386,241,7,0,1,1,1,0,1,0,40,1,0,0,0,4,729,13.3534750983677,1,27,1600,64000
8662,4661032,1,3,1,BOGOTA,7,2,1,30,3,1,5,11,1,83,120,1,48,5,1,2,0,2,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1171544,268.127091912732,11,268.127091912732,268,6,1,1,1,1,0,1,0,48,1,0,0,0,4,900,13.9738330949101,0,0,2304,110592
8663,4661032,1,1,1,BOGOTA,7,2,0,50,1,1,4,7,4,54,108,3,18,1,2,2,0,2,1,0,687492,0,2,0,0,0,0,0,0,1,680000,0,0,687492,0,0,0,1367492,1427492,268.127091912732,11,268.127091912732,268,5,0,2,1,1,0,1,0,18,0,1,0,1,1,2500,14.1714296162934,1,50,324,5832
8666,4661034,1,3,1,BOGOTA,7,2,0,33,3,1,5,11,6,97,57,1,48,9,1,2,0,2,2,0,0,0,1,0,0,0,0,0,0,1,1066211,0,0,0,0,0,0,1066211,1066211,309.032515455526,11,309.032515455526,309,6,1,1,1,1,0,1,0,48,1,0,0,0,5,1089,13.8796218003313,1,33,2304,110592
8667,4661034,1,1,1,BOGOTA,7,2,0,58,1,1,3,4,4,54,6,4,5,1,2,2,0,2,2,0,0,0,1,0,0,3e+06,0,0,0,1,80000,0,0,0,0,250000,0,330000,330000,309.032515455526,11,309.032515455526,309,3,0,2,1,1,0,1,0,5,0,1,1,1,1,3364,12.7068479334427,1,58,25,125
8668,4661034,1,2,1,BOGOTA,7,2,1,27,3,1,5,11,1,98,24,1,48,9,1,1,0,2,2,0,0,0,2,0,0,0,0,0,0,1,888211,0,0,0,0,0,0,888211,988211,309.032515455526,11,309.032515455526,309,6,1,1,1,1,0,1,0,68,1,0,0,0,5,729,13.8036515166818,0,0,4624,314432
8671,4661035,1,2,1,BOGOTA,7,1,0,49,2,1,3,5,1,55,168,4,40,1,1,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,781242,0,0,0,0,0,0,781242,781242,234.063382551472,11,234.063382551472,234,4,0,1,1,1,0,1,0,40,1,0,1,1,1,2401,13.5686402399803,1,49,1600,64000
8672,4661036,1,2,1,BOGOTA,7,1,0,41,2,1,5,11,1,55,12,1,48,9,1,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,901453,0,0,0,0,0,0,901453,901453,239.32611321492,11,239.32611321492,239,6,1,1,1,1,0,1,0,48,1,0,0,0,5,1681,13.7117631849364,1,41,2304,110592
8674,4661037,1,1,1,BOGOTA,7,3,1,26,1,1,4,7,1,79,48,1,48,6,2,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,7e+05,0,0,0,0,0,0,7e+05,7e+05,254.152243595481,11,254.152243595481,254,5,0,2,1,1,0,1,0,48,0,1,0,0,4,676,13.4588356140255,0,0,2304,110592
8675,4661040,1,2,1,BOGOTA,7,3,0,24,2,1,5,11,1,39,12,1,40,9,1,2,0,2,2,0,0,0,1,0,0,0,0,0,0,1,1100000,0,0,0,0,0,0,1100000,1100000,221.858458492906,11,221.858458492906,222,6,1,1,1,1,0,1,0,40,1,0,0,0,5,576,13.9108207377686,1,24,1600,64000
8676,4661040,1,1,1,BOGOTA,7,3,1,21,1,1,5,11,1,42,24,1,48,9,1,2,0,2,2,0,0,0,1,0,0,0,0,0,0,1,1254877.66666667,0,0,0,0,0,0,1254877.66666667,1254877.66666667,221.858458492906,11,221.858458492906,222,6,1,1,1,1,0,1,0,48,1,0,0,0,5,441,14.0425486490372,0,0,2304,110592
8678,4663838,1,1,1,BOGOTA,7,2,0,60,1,1,3,2,4,45,240,4,24,2,2,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,4e+05,0,0,0,0,0,0,4e+05,4e+05,250.061372852231,11,250.061372852231,250,3,0,2,1,1,0,1,0,24,0,1,1,1,2,3600,12.8992198260901,1,60,576,13824
8679,4663838,1,2,1,BOGOTA,7,2,1,32,3,2,3,1,1,45,240,4,45,2,2,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,4e+05,0,0,0,0,0,0,4e+05,4e+05,250.061372852231,11,250.061372852231,250,3,0,2,1,1,0,1,0,45,0,1,1,1,2,1024,12.8992198260901,0,0,2025,91125
8681,4663839,1,1,1,BOGOTA,7,3,1,57,1,1,6,2,1,98,216,4,24,1,1,2,0,1,2,0,0,0,2,0,0,0,0,0,0,1,1200000,0,0,0,0,0,0,1200000,1200000,214.028453262652,11,214.028453262652,214,7,0,1,1,1,0,1,0,24,1,0,1,1,1,3249,13.9978321147582,0,0,576,13824
8683,4663839,1,3,1,BOGOTA,7,3,1,27,3,1,6,7,1,42,14,1,48,6,1,2,0,2,2,0,0,0,1,0,0,0,0,0,0,1,1408333.33333333,0,0,0,0,0,0,1498333.33333333,1498333.33333333,214.028453262652,11,214.028453262652,214,7,0,1,1,1,0,1,0,48,1,0,0,0,4,729,14.2198639372197,0,0,2304,110592
8684,4663840,1,1,1,BOGOTA,7,2,1,38,1,1,5,11,1,98,120,4,45,9,1,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,1300000,0,0,0,0,0,0,1300000,1300000,250.100353511348,11,250.100353511348,250,6,1,1,1,1,0,1,0,45,1,0,1,0,5,1444,14.0778748224318,0,0,2025,91125
8685,4663840,1,2,1,BOGOTA,7,2,0,33,2,1,6,3,1,39,140,1,48,9,1,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,1282000,0,0,0,0,0,0,1318000,1318000,250.100353511348,11,250.100353511348,250,7,0,1,1,1,0,1,0,48,1,0,0,0,5,1089,14.0916259940446,1,33,2304,110592
8686,4663841,1,1,1,BOGOTA,7,1,0,44,1,1,3,3,1,45,36,4,60,1,2,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,3e+05,0,0,0,0,0,0,3e+05,3e+05,263.282364924715,11,263.282364924715,263,3,0,2,1,1,0,1,0,60,0,1,1,1,1,1936,12.6115377536383,1,44,3600,216000
8687,4663841,1,2,1,BOGOTA,7,1,1,43,2,1,3,5,1,45,120,4,49,1,2,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,5e+05,0,0,0,0,0,0,5e+05,5e+05,263.282364924715,11,263.282364924715,263,4,0,2,1,1,0,1,0,49,0,1,1,1,1,1849,13.1223633774043,0,0,2401,117649
8689,4663842,1,3,1,BOGOTA,7,5,0,24,9,1,6,5,1,7,5,4,60,9,1,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,3114000,0,0,0,0,0,0,3114000,3114000,192.716077466807,11,192.716077466807,193,7,0,1,1,1,0,1,0,60,1,0,1,0,5,576,14.9514186313761,1,24,3600,216000
8690,4665547,1,4,1,BOGOTA,7,1,1,50,5,1,3,4,1,95,2,1,50,8,1,2,0,2,2,0,0,0,1,0,0,0,0,0,3e+06,1,1285000,0,0,0,0,0,0,1285000,1285000,223.32651142737,11,223.32651142737,223,3,0,1,1,1,0,1,0,50,1,0,0,0,5,2500,14.0662692763115,0,0,2500,125000
8691,4665547,1,2,1,BOGOTA,7,1,0,22,2,1,5,11,1,5,24,1,45,3,2,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,870833.333333333,0,0,0,0,0,0,1350833.33333333,1350833.33333333,223.32651142737,11,223.32651142737,223,6,1,2,1,1,0,1,0,45,0,1,0,1,2,484,14.1162322439239,1,22,2025,91125
8692,4665547,1,1,1,BOGOTA,7,1,1,34,1,1,3,5,1,97,2,1,50,8,1,2,0,2,2,0,0,0,1,0,0,0,0,0,1060000,1,1454166.66666667,0,0,0,0,0,0,1454166.66666667,1454166.66666667,223.32651142737,11,223.32651142737,223,4,0,1,1,1,0,1,0,50,1,0,0,0,5,1156,14.1899435568247,0,0,2500,125000
8694,4665548,1,2,1,BOGOTA,7,2,0,46,2,1,6,3,1,45,132,1,48,9,1,2,0,2,2,0,0,0,1,0,0,0,0,0,8e+05,1,999666.666666667,0,0,0,0,0,0,999666.666666667,999666.666666667,304.247326339814,11,304.247326339814,304,7,0,1,1,1,0,1,0,48,1,0,0,0,5,2116,13.815177169063,1,46,2304,110592
8697,4665550,1,3,1,BOGOTA,7,1,1,21,3,2,3,1,6,45,26,6,21,3,2,2,0,1,2,0,0,0,2,0,0,0,0,0,0,1,937500,0,0,0,0,0,0,0,937500,183.711811290883,11,183.711811290883,184,3,0,2,1,1,0,1,0,21,0,1,0,1,2,441,13.7509720368267,0,0,441,9261
8698,4665550,1,4,1,BOGOTA,7,1,1,25,9,2,5,11,6,45,24,6,21,3,2,2,0,1,2,0,0,0,2,0,0,0,0,0,0,1,937500,0,0,0,0,0,0,0,937500,183.711811290883,11,183.711811290883,184,6,1,2,1,1,0,1,0,21,0,1,0,1,2,625,13.7509720368267,0,0,441,9261
8703,4665551,1,3,1,BOGOTA,7,3,0,64,5,1,3,5,6,59,14,4,15,1,2,2,0,2,2,0,0,0,1,0,0,1440000,0,0,0,1,80000,0,0,0,0,120000,0,2e+05,2e+05,176.380850975718,11,176.380850975718,176,4,0,2,1,1,0,1,0,15,0,1,1,1,1,4096,12.2060726455302,1,64,225,3375
8704,4665551,1,4,1,BOGOTA,7,3,1,60,5,2,3,3,1,97,6,1,60,6,2,1,48000,2,2,0,0,0,2,0,0,0,0,0,0,1,6e+05,48000,0,0,0,0,0,648000,648000,176.380850975718,11,176.380850975718,176,3,0,2,1,1,0,1,0,68,0,1,0,0,4,3600,13.3816459753344,0,0,4624,314432
8706,4665554,1,1,1,BOGOTA,7,2,1,64,1,1,3,5,1,98,18,4,72,1,2,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,781242,0,0,0,0,0,0,781242,781242,245.27618373652,11,245.27618373652,245,4,0,2,1,1,0,1,0,72,0,1,1,1,1,4096,13.5686402399803,0,0,5184,373248
8708,4665556,1,2,1,BOGOTA,7,2,0,41,2,1,6,2,1,45,96,5,60,2,2,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,1500000,0,0,0,0,0,0,1500000,1500000,228.512391776244,11,228.512391776244,229,7,0,2,1,1,0,1,0,60,0,1,0,1,2,1681,14.2209756660724,1,41,3600,216000
8709,4665556,1,3,1,BOGOTA,7,2,1,19,3,1,6,2,1,45,7,1,48,2,2,2,0,2,2,0,0,0,1,0,0,0,0,0,750000,1,850000,0,0,0,0,0,0,850000,850000,228.512391776244,11,228.512391776244,229,7,0,2,1,1,0,1,0,48,0,1,0,1,2,361,13.6529916284665,0,0,2304,110592
8710,4665556,1,1,1,BOGOTA,7,2,1,39,1,1,5,11,1,79,96,5,50,2,2,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,2500000,0,0,0,0,0,0,2500000,2500000,228.512391776244,11,228.512391776244,229,6,1,2,1,1,0,1,0,50,0,1,0,1,2,1521,14.7318012898384,0,0,2500,125000
8711,4665556,1,5,1,BOGOTA,7,2,0,27,9,1,6,6,1,33,5,1,50,9,1,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,1241666.66666667,0,0,0,0,0,0,1241666.66666667,1241666.66666667,228.512391776244,11,228.512391776244,229,7,0,1,1,1,0,1,0,50,1,0,0,0,5,729,14.0319651211277,1,27,2500,125000
8712,4665557,1,1,1,BOGOTA,7,1,1,29,1,2,3,3,1,99,5,1,60,4,2,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,5e+05,0,0,0,0,0,0,5e+05,5e+05,254.152243595481,11,254.152243595481,254,3,0,2,1,1,0,1,0,60,0,1,0,0,3,841,13.1223633774043,0,0,3600,216000
8713,4665558,1,1,1,BOGOTA,7,3,0,42,1,1,6,11,1,3,36,2,40,9,1,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,8083333.33333333,0,0,0,0,0,0,8083333.33333333,8083333.33333333,225.634762637781,11,225.634762637781,226,7,0,1,1,1,0,1,0,40,1,0,0,0,5,1764,15.9053148866797,1,42,1600,64000
8716,4665560,1,1,1,BOGOTA,7,2,1,52,1,1,3,5,1,45,120,1,48,6,1,2,0,2,2,0,0,0,1,0,0,0,0,0,0,1,898619.666666667,0,0,0,0,0,0,898619.666666667,898619.666666667,348.919700508213,11,348.919700508213,349,4,0,1,1,1,0,1,0,48,1,0,0,0,4,2704,13.7086151612753,0,0,2304,110592
8717,4665561,1,1,1,BOGOTA,7,2,1,40,1,1,3,5,1,95,48,1,48,4,2,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,1200000,0,0,0,0,0,0,1200000,1200000,206.200259033643,11,206.200259033643,206,4,0,2,1,1,0,1,0,48,0,1,0,0,3,1600,13.9978321147582,0,0,2304,110592
8718,4665561,1,2,1,BOGOTA,7,2,0,39,2,1,4,7,1,55,140,4,48,1,2,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,6e+05,0,0,0,0,0,0,6e+05,6e+05,206.200259033643,11,206.200259033643,206,5,0,2,1,1,0,1,0,48,0,1,1,1,1,1521,13.3046849341983,1,39,2304,110592
8721,4665562,1,1,1,BOGOTA,7,2,1,48,1,1,5,11,1,79,6,1,48,7,1,2,0,2,2,0,0,0,1,0,0,0,0,0,1800000,1,1727544.33333333,0,0,0,0,0,0,1727544.33333333,1727544.33333333,232.564281860378,11,232.564281860378,233,6,1,1,1,1,0,1,0,48,1,0,0,0,4,2304,14.3622114975846,0,0,2304,110592
8723,4665564,1,1,1,BOGOTA,7,3,1,51,1,1,5,11,1,98,336,2,45,9,1,2,0,2,2,0,0,0,1,0,0,0,0,0,0,1,2410000,0,0,0,0,0,0,2530000,2530000,309.071496114642,11,309.071496114642,309,6,1,1,1,1,0,1,0,45,1,0,0,0,5,2601,14.7437298607037,0,0,2025,91125
8724,4665564,1,4,1,BOGOTA,7,3,1,20,3,1,6,3,1,19,1,4,48,4,2,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,480000,0,0,0,0,0,0,480000,480000,309.071496114642,11,309.071496114642,309,7,0,2,1,1,0,1,0,48,0,1,1,0,3,400,13.0815413828841,0,0,2304,110592
8725,4665564,1,3,1,BOGOTA,7,3,0,22,3,1,6,5,1,7,6,1,48,9,1,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,1875000,0,0,0,0,0,0,1875000,1875000,309.071496114642,11,309.071496114642,309,7,0,1,1,1,0,1,0,48,1,0,0,0,5,484,14.4441192173866,1,22,2304,110592
