ingtot,sex,age,logIng,female,fitValues,age2,numfem,agefem,oficio
1223333,1,69,14.017089658883,0,14.0231906565723,4761,0,0,58
850000,1,54,13.6529916284665,0,14.0231906565723,2916,0,0,95
1670825.33333333,0,53,14.3288282738875,1,13.8202984369853,2809,1,53,54
1091666.66666667,0,27,13.9032161383834,1,13.8202984369853,729,1,27,58
1704877.66666667,1,33,14.34900391637,0,14.0231906565723,1089,0,0,58
1433333.33333333,1,33,14.1755132919957,0,14.0231906565723,1089,0,0,45
4516666.66666667,1,35,15.3232848166219,0,14.0231906565723,1225,0,0,31
0,0,27,0,1,13.8202984369853,729,1,27,39
6916666.66666667,1,34,15.7494445159729,0,14.0231906565723,1156,0,0,50
807908.666666667,0,32,13.6022042948105,1,13.8202984369853,1024,1,32,50
8e+05,0,50,13.5923670066501,1,13.8202984369853,2500,1,50,57
9e+05,1,36,13.7101500423064,0,14.0231906565723,1296,0,0,97
921000,0,34,13.7332153152374,1,13.8202984369853,1156,1,34,54
4e+06,1,23,15.2018049190842,0,14.0231906565723,529,0,0,87
5516666.66666667,1,26,15.5232843711192,0,14.0231906565723,676,0,0,3
3e+06,1,35,14.9141228466324,0,14.0231906565723,1225,0,0,21
4e+06,0,35,15.2018049190842,1,13.8202984369853,1225,1,35,21
6359501.66666667,0,29,15.6654605779488,1,13.8202984369853,841,1,29,39
1760000,0,49,14.3808243670143,1,13.8202984369853,2401,1,49,54
7e+06,1,68,15.7614207070196,0,14.0231906565723,4624,0,0,21
830000,0,60,13.6291809797728,1,13.8202984369853,3600,1,60,79
2e+05,0,57,12.2060726455302,1,13.8202984369853,3249,1,57,54
240000,0,57,12.3883942023241,1,13.8202984369853,3249,1,57,54
1225000,1,58,14.018451401961,0,14.0231906565723,3364,0,0,58
4333333.33333333,0,33,15.2818476267577,1,13.8202984369853,1089,1,33,12
1300000,1,59,14.0778748224318,0,14.0231906565723,3481,0,0,44
988211,0,54,13.8036515166818,1,13.8202984369853,2916,1,54,40
4666666.66666667,1,61,15.3559555989114,0,14.0231906565723,3721,0,0,21
609966.666666667,0,45,13.3211595898477,1,13.8202984369853,2025,1,45,54
7e+06,1,62,15.7614207070196,0,14.0231906565723,3844,0,0,12
2e+06,1,52,14.5086577385242,0,14.0231906565723,2704,0,0,12
3516666.66666667,0,28,15.0730241292182,1,13.8202984369853,784,1,28,31
1233333,1,23,14.025230818676,0,14.0231906565723,529,0,0,16
1488211,0,22,14.2130852853976,1,13.8202984369853,484,1,22,33
6325000,1,40,15.6600205925779,0,14.0231906565723,1600,0,0,13
2925000,0,28,14.8888050386481,1,13.8202984369853,784,1,28,21
3633333.33333333,1,33,15.1056610585313,0,14.0231906565723,1089,0,0,21
7800000,0,33,15.8696342916598,1,13.8202984369853,1089,1,33,21
1154500,1,30,13.9591779077767,0,14.0231906565723,900,0,0,62
120000,0,29,11.6952470217642,1,13.8202984369853,841,1,29,54
8e+05,1,58,13.5923670066501,0,14.0231906565723,3364,0,0,45
160000,0,54,11.982929094216,1,13.8202984369853,2916,1,54,55
1e+06,0,37,13.8155105579643,1,13.8202984369853,1369,1,37,97
2009083,1,49,14.5131889570303,0,14.0231906565723,2401,0,0,19
3666667,0,47,15.1147936330036,1,13.8202984369853,2209,1,47,6
2500000,1,39,14.7318012898384,0,14.0231906565723,1521,0,0,7
5333333.33333333,0,45,15.4894869915359,1,13.8202984369853,2025,1,45,6
3500000,1,58,15.0682735264596,0,14.0231906565723,3364,0,0,18
3.2e+07,1,66,17.281246460764,0,14.0231906565723,4356,0,0,21
1e+06,0,59,13.8155105579643,1,13.8202984369853,3481,1,59,16
1e+05,0,63,11.5129254649702,1,13.8202984369853,3969,1,63,54
1500000,1,44,14.2209756660724,0,14.0231906565723,1936,0,0,98
850000,0,25,13.6529916284665,1,13.8202984369853,625,1,25,39
8e+05,0,39,13.5923670066501,1,13.8202984369853,1521,1,39,39
520000,0,65,13.1615840905576,1,13.8202984369853,4225,1,65,45
150000,0,19,11.9183905730784,1,13.8202984369853,361,1,19,45
240000,1,47,12.3883942023241,0,14.0231906565723,2209,0,0,85
2909083,1,50,14.8833484692119,0,14.0231906565723,2500,0,0,13
8e+05,1,27,13.5923670066501,0,14.0231906565723,729,0,0,38
5e+05,1,33,13.1223633774043,0,14.0231906565723,1089,0,0,45
350000,0,27,12.7656884334656,1,13.8202984369853,729,1,27,45
9e+05,1,60,13.7101500423064,0,14.0231906565723,3600,0,0,45
8e+05,0,56,13.5923670066501,1,13.8202984369853,3136,1,56,45
937500,1,23,13.7509720368267,0,14.0231906565723,529,0,0,55
1340000,0,68,14.1081801719271,1,13.8202984369853,4624,1,68,54
9e+05,1,47,13.7101500423064,0,14.0231906565723,2209,0,0,39
813333.333333333,0,46,13.6088963086013,1,13.8202984369853,2116,1,46,54
1e+07,1,67,16.1180956509583,0,14.0231906565723,4489,0,0,12
4e+06,1,30,15.2018049190842,0,14.0231906565723,900,0,0,21
480000,0,44,13.0815413828841,1,13.8202984369853,1936,1,44,55
1100000,1,43,13.9108207377686,0,14.0231906565723,1849,0,0,93
1500000,1,27,14.2209756660724,0,14.0231906565723,729,0,0,12
1625000,1,24,14.301018373746,0,14.0231906565723,576,0,0,8
7e+05,1,57,13.4588356140255,0,14.0231906565723,3249,0,0,16
7300000,1,32,15.8033849061186,0,14.0231906565723,1024,0,0,6
2300000,0,35,14.6484196808994,1,13.8202984369853,1225,1,35,7
1366666.66666667,1,27,14.1278852430064,0,14.0231906565723,729,0,0,21
1498666.66666667,0,26,14.2200863818876,1,13.8202984369853,676,1,26,13
1e+06,0,49,13.8155105579643,1,13.8202984369853,2401,1,49,45
1658333.33333333,1,25,14.3213236399067,0,14.0231906565723,625,0,0,58
1e+06,1,50,13.8155105579643,0,14.0231906565723,2500,0,0,21
948211,0,53,13.7623323303109,1,13.8202984369853,2809,1,53,39
990000,0,20,13.8054602221108,1,13.8202984369853,400,1,20,45
9e+05,1,29,13.7101500423064,0,14.0231906565723,841,0,0,87
1300000,0,31,14.0778748224318,1,13.8202984369853,961,1,31,79
10153000,1,34,16.1332797862834,0,14.0231906565723,1156,0,0,12
5350000.33333333,1,30,15.4926071811775,0,14.0231906565723,900,0,0,21
16250000,1,39,16.60360346674,0,14.0231906565723,1521,0,0,21
7e+06,1,36,15.7614207070196,0,14.0231906565723,1296,0,0,11
1e+07,0,57,16.1180956509583,1,13.8202984369853,3249,1,57,12
2.6e+07,1,63,17.0736070959858,0,14.0231906565723,3969,0,0,12
10500000,1,48,16.1668858151278,0,14.0231906565723,2304,0,0,21
8191666.66666667,0,32,15.9186279353294,1,13.8202984369853,1024,1,32,21
2800000,0,45,14.8451299751454,1,13.8202984369853,2025,1,45,45
2e+06,0,33,14.5086577385242,1,13.8202984369853,1089,1,33,53
546666.666666667,0,31,13.2115945111323,1,13.8202984369853,961,1,31,45
1031953,0,55,13.8469636813509,1,13.8202984369853,3025,1,55,59
190000,0,21,12.1547793511426,1,13.8202984369853,441,1,21,54
781242,1,21,13.5686402399803,0,14.0231906565723,441,0,0,38
7280000,0,35,15.8006414201729,1,13.8202984369853,1225,1,35,12
1858333,1,31,14.4351904072701,0,14.0231906565723,961,0,0,12
7791666.66666667,1,58,15.8685653444709,0,14.0231906565723,3364,0,0,21
5e+06,0,36,15.4249484703984,1,13.8202984369853,1296,1,36,21
1146666.66666667,1,46,13.9523697406815,0,14.0231906565723,2116,0,0,53
1600000,1,51,14.28551418721,0,14.0231906565723,2601,0,0,98
2408877.66666667,0,49,14.6946714985171,1,13.8202984369853,2401,1,49,55
1128211,1,44,13.9361437502848,0,14.0231906565723,1936,0,0,58
1208211,0,28,14.0046513110982,1,13.8202984369853,784,1,28,58
1074733,1,56,13.8875828166014,0,14.0231906565723,3136,0,0,98
540000,0,55,13.1993244185405,1,13.8202984369853,3025,1,55,55
929453,0,36,13.7423515200454,1,13.8202984369853,1296,1,36,55
1200000,1,27,13.9978321147582,0,14.0231906565723,729,0,0,45
1200000,0,28,13.9978321147582,1,13.8202984369853,784,1,28,45
4497666.66666667,0,44,15.3190693017448,1,13.8202984369853,1936,1,44,21
1093211,0,25,13.9046297951881,1,13.8202984369853,625,1,25,45
5441666.66666667,1,65,15.5095959444587,0,14.0231906565723,4225,0,0,11
7e+05,1,42,13.4588356140255,0,14.0231906565723,1764,0,0,95
1500000,1,37,14.2209756660724,0,14.0231906565723,1369,0,0,95
1e+06,1,22,13.8155105579643,0,14.0231906565723,484,0,0,45
7e+05,0,53,13.4588356140255,1,13.8202984369853,2809,1,53,45
3e+05,1,31,12.6115377536383,0,14.0231906565723,961,0,0,97
8e+05,1,30,13.5923670066501,0,14.0231906565723,900,0,0,79
1e+06,1,29,13.8155105579643,0,14.0231906565723,841,0,0,45
8e+05,1,67,13.5923670066501,0,14.0231906565723,4489,0,0,41
6e+05,0,63,13.3046849341983,1,13.8202984369853,3969,1,63,41
1048211,1,37,13.8625954594756,0,14.0231906565723,1369,0,0,58
9e+05,1,31,13.7101500423064,0,14.0231906565723,961,0,0,79
781242,0,30,13.5686402399803,1,13.8202984369853,900,1,30,79
6e+05,1,28,13.3046849341983,0,14.0231906565723,784,0,0,79
1140000,1,26,13.9465388203707,0,14.0231906565723,676,0,0,58
1038211,1,35,13.8530095975802,0,14.0231906565723,1225,0,0,98
1005000,1,27,13.8204980994753,0,14.0231906565723,729,0,0,39
873333.333333333,1,24,13.6800725870692,0,14.0231906565723,576,0,0,74
1279877.66666667,1,31,14.0622750584118,0,14.0231906565723,961,0,0,58
1438333.33333333,1,28,14.1789955938316,0,14.0231906565723,784,0,0,77
8e+05,1,30,13.5923670066501,0,14.0231906565723,900,0,0,95
869453,0,23,13.6756195572614,1,13.8202984369853,529,1,23,53
2500000,1,48,14.7318012898384,0,14.0231906565723,2304,0,0,92
250000,0,49,12.4292161968444,1,13.8202984369853,2401,1,49,55
1600000,1,37,14.28551418721,0,14.0231906565723,1369,0,0,77
2800000,0,34,14.8451299751454,1,13.8202984369853,1156,1,34,21
1625000,1,55,14.301018373746,0,14.0231906565723,3025,0,0,37
780000,1,50,13.5670491986658,0,14.0231906565723,2500,0,0,3
869453,1,25,13.6756195572614,0,14.0231906565723,625,0,0,39
789166.666666667,1,24,13.5787328153743,0,14.0231906565723,576,0,0,85
8e+05,1,53,13.5923670066501,0,14.0231906565723,2809,0,0,87
4e+05,1,22,12.8992198260901,0,14.0231906565723,484,0,0,87
675000,0,56,13.4224679698547,1,13.8202984369853,3136,1,56,59
1800000,0,38,14.4032972228664,1,13.8202984369853,1444,1,38,42
1680000,1,30,14.3343043513794,0,14.0231906565723,900,0,0,51
7e+06,1,47,15.7614207070196,0,14.0231906565723,2209,0,0,21
2300000,0,45,14.6484196808994,1,13.8202984369853,2025,1,45,13
429600,0,59,12.9706098221768,1,13.8202984369853,3481,1,59,54
958619.666666667,0,40,13.7732496815275,1,13.8202984369853,1600,1,40,55
3e+06,1,33,14.9141228466324,0,14.0231906565723,1089,0,0,98
8e+05,0,26,13.5923670066501,1,13.8202984369853,676,1,26,45
1500000,1,44,14.2209756660724,0,14.0231906565723,1936,0,0,95
40000,0,42,10.5966347330961,1,13.8202984369853,1764,1,42,39
1468500,1,29,14.1997520296208,0,14.0231906565723,841,0,0,37
1050000,0,51,13.8643007221337,1,13.8202984369853,2601,1,51,53
8e+05,1,54,13.5923670066501,0,14.0231906565723,2916,0,0,87
781242,1,22,13.5686402399803,0,14.0231906565723,484,0,0,93
720000,0,22,13.4870064909922,1,13.8202984369853,484,1,22,53
781242,1,23,13.5686402399803,0,14.0231906565723,529,0,0,81
781242,1,56,13.5686402399803,0,14.0231906565723,3136,0,0,98
8e+05,1,52,13.5923670066501,0,14.0231906565723,2704,0,0,95
6e+05,0,38,13.3046849341983,1,13.8202984369853,1444,1,38,55
5e+05,0,42,13.1223633774043,1,13.8202984369853,1764,1,42,41
4e+05,1,21,12.8992198260901,0,14.0231906565723,441,0,0,81
9e+05,1,35,13.7101500423064,0,14.0231906565723,1225,0,0,13
824000,0,54,13.6219258088916,1,13.8202984369853,2916,1,54,55
5e+05,0,59,13.1223633774043,1,13.8202984369853,3481,1,59,79
1e+05,0,43,11.5129254649702,1,13.8202984369853,1849,1,43,45
1408333.33333333,0,24,14.1579175301053,1,13.8202984369853,576,1,24,58
1300000,1,28,14.0778748224318,0,14.0231906565723,784,0,0,33
2300000,1,63,14.6484196808994,0,14.0231906565723,3969,0,0,41
1e+06,0,55,13.8155105579643,1,13.8202984369853,3025,1,55,41
3200000,1,52,14.97866136777,0,14.0231906565723,2704,0,0,45
9e+05,1,55,13.7101500423064,0,14.0231906565723,3025,0,0,97
528000,0,27,13.1768515626884,1,13.8202984369853,729,1,27,54
2875000,1,26,14.8715632322136,0,14.0231906565723,676,0,0,39
1308211,0,31,14.0841711129741,1,13.8202984369853,961,1,31,39
1500000,1,46,14.2209756660724,0,14.0231906565723,2116,0,0,44
1e+06,0,43,13.8155105579643,1,13.8202984369853,1849,1,43,39
1866666.66666667,0,24,14.4396648670373,1,13.8202984369853,576,1,24,39
1e+05,1,22,11.5129254649702,0,14.0231906565723,484,0,0,12
9e+05,1,40,13.7101500423064,0,14.0231906565723,1600,0,0,95
1084786.33333333,1,30,13.8968935977605,0,14.0231906565723,900,0,0,70
240000,0,29,12.3883942023241,1,13.8202984369853,841,1,29,55
898453,0,38,13.708429674433,1,13.8202984369853,1444,1,38,38
1300000,1,19,14.0778748224318,0,14.0231906565723,361,0,0,53
8e+05,1,29,13.5923670066501,0,14.0231906565723,841,0,0,18
3333333.33333333,1,25,15.0194833622902,0,14.0231906565723,625,0,0,39
9e+05,1,31,13.7101500423064,0,14.0231906565723,961,0,0,98
1625000,1,31,14.301018373746,0,14.0231906565723,961,0,0,2
1054877.66666667,0,39,13.8689353624027,1,13.8202984369853,1521,1,39,33
9e+05,1,38,13.7101500423064,0,14.0231906565723,1444,0,0,81
894453,0,19,13.7039676372302,1,13.8202984369853,361,1,19,3
1497908.66666667,0,38,14.2195804710181,1,13.8202984369853,1444,1,38,59
580000,0,49,13.2707833825226,1,13.8202984369853,2401,1,49,44
80000,0,23,11.289781913656,1,13.8202984369853,529,1,23,45
781242,1,40,13.5686402399803,0,14.0231906565723,1600,0,0,44
781000,0,22,13.5683304288218,1,13.8202984369853,484,1,22,44
1500000,1,44,14.2209756660724,0,14.0231906565723,1936,0,0,85
992929.416666667,0,31,13.8084148596013,1,13.8202984369853,961,1,31,55
6e+05,1,43,13.3046849341983,0,14.0231906565723,1849,0,0,80
3e+05,0,36,12.6115377536383,1,13.8202984369853,1296,1,36,41
8e+05,1,35,13.5923670066501,0,14.0231906565723,1225,0,0,95
983619.666666667,0,33,13.798994583702,1,13.8202984369853,1089,1,33,53
1900000,1,44,14.4573644441367,0,14.0231906565723,1936,0,0,18
9e+05,1,32,13.7101500423064,0,14.0231906565723,1024,0,0,95
6e+05,0,30,13.3046849341983,1,13.8202984369853,900,1,30,57
0,0,33,0,1,13.8202984369853,1089,1,33,41
1759166.66666667,1,24,14.3803507700365,0,14.0231906565723,576,0,0,53
8e+05,1,21,13.5923670066501,0,14.0231906565723,441,0,0,98
1309453,0,49,14.0851200507241,1,13.8202984369853,2401,1,49,59
1600000,1,49,14.28551418721,0,14.0231906565723,2401,0,0,85
1206500,0,51,14.0032341640472,1,13.8202984369853,2601,1,51,13
833333.333333333,0,19,13.6331890011703,1,13.8202984369853,361,1,19,33
833333.333333333,1,32,13.6331890011703,0,14.0231906565723,1024,0,0,51
3425000,0,28,15.0466120296785,1,13.8202984369853,784,1,28,3
8e+05,1,48,13.5923670066501,0,14.0231906565723,2304,0,0,87
360000,0,49,12.7938593104323,1,13.8202984369853,2401,1,49,45
1188211,1,21,13.9879593725616,0,14.0231906565723,441,0,0,58
1880000,1,35,14.4467823348061,0,14.0231906565723,1225,0,0,13
2397666.66666667,0,28,14.6900066001814,1,13.8202984369853,784,1,28,13
2118211,0,27,14.5660824224667,1,13.8202984369853,729,1,27,44
9e+05,1,30,13.7101500423064,0,14.0231906565723,900,0,0,95
550000,1,55,13.2176735572087,0,14.0231906565723,3025,0,0,45
5e+05,0,58,13.1223633774043,1,13.8202984369853,3364,1,58,45
1379453,1,43,14.1371976017437,0,14.0231906565723,1849,0,0,84
2e+05,0,48,12.2060726455302,1,13.8202984369853,2304,1,48,54
1175711,1,21,13.9773836289403,0,14.0231906565723,441,0,0,85
3e+06,1,58,14.9141228466324,0,14.0231906565723,3364,0,0,51
937500,0,34,13.7509720368267,1,13.8202984369853,1156,1,34,45
2200000,0,51,14.6039679183285,1,13.8202984369853,2601,1,51,59
1800000,1,59,14.4032972228664,0,14.0231906565723,3481,0,0,98
440000,1,63,12.9945300058944,0,14.0231906565723,3969,0,0,45
1700000,1,32,14.3461388090264,0,14.0231906565723,1024,0,0,13
1097917,0,44,13.908925306209,1,13.8202984369853,1936,1,44,34
1200000,1,24,13.9978321147582,0,14.0231906565723,576,0,0,41
4e+05,0,57,12.8992198260901,1,13.8202984369853,3249,1,57,55
250000,1,25,12.4292161968444,0,14.0231906565723,625,0,0,99
974150,1,47,13.789320574874,0,14.0231906565723,2209,0,0,98
1800000,0,20,14.4032972228664,1,13.8202984369853,400,1,20,39
8e+05,0,48,13.5923670066501,1,13.8202984369853,2304,1,48,55
450000,1,64,13.0170028617465,0,14.0231906565723,4096,0,0,45
160000,1,57,11.982929094216,0,14.0231906565723,3249,0,0,45
2252171,1,68,14.6274051978634,0,14.0231906565723,4624,0,0,21
8e+05,1,38,13.5923670066501,0,14.0231906565723,1444,0,0,95
4e+05,0,38,12.8992198260901,1,13.8202984369853,1444,1,38,77
850000,0,58,13.6529916284665,1,13.8202984369853,3364,1,58,41
1500000,1,33,14.2209756660724,0,14.0231906565723,1089,0,0,41
1348211,1,42,14.114289086395,0,14.0231906565723,1764,0,0,58
929877.666666667,0,21,13.7428083152585,1,13.8202984369853,441,1,21,38
3e+05,1,46,12.6115377536383,0,14.0231906565723,2116,0,0,45
120000,0,41,11.6952470217642,1,13.8202984369853,1681,1,41,77
1229877.66666667,0,31,14.0224252644077,1,13.8202984369853,961,1,31,58
20700000,0,58,16.8456442582356,1,13.8202984369853,3364,1,58,21
8e+05,1,32,13.5923670066501,0,14.0231906565723,1024,0,0,53
1.2e+07,1,29,16.3004172077523,0,14.0231906565723,841,0,0,8
2166666.66666667,0,29,14.5887004461978,1,13.8202984369853,841,1,29,44
2166666.66666667,1,25,14.5887004461978,0,14.0231906565723,625,0,0,44
12781900,1,64,16.36354066566,0,14.0231906565723,4096,0,0,21
8548333.33333333,0,59,15.9612468901374,1,13.8202984369853,3481,1,59,13
1288700,1,24,14.0691445162765,0,14.0231906565723,576,0,0,3
1200000,1,45,13.9978321147582,0,14.0231906565723,2025,0,0,41
6750000,1,53,15.7250530628487,0,14.0231906565723,2809,0,0,30
4550000,0,48,15.3306377909271,1,13.8202984369853,2304,1,48,32
2138211,1,25,14.5754800560624,0,14.0231906565723,625,0,0,39
183333,0,58,12.1190594503571,1,13.8202984369853,3364,1,58,54
1252544.33333333,0,32,14.0406875071897,1,13.8202984369853,1024,1,32,59
2079877.66666667,0,28,14.5478196358453,1,13.8202984369853,784,1,28,59
715000,0,34,13.4800378216761,1,13.8202984369853,1156,1,34,53
781242,1,22,13.5686402399803,0,14.0231906565723,484,0,0,38
224000,0,20,12.3194013308372,1,13.8202984369853,400,1,20,53
2260000,1,54,14.6308753712485,0,14.0231906565723,2916,0,0,51
760000,0,55,13.5410737122625,1,13.8202984369853,3025,1,55,53
2776666.66666667,0,24,14.8367617254749,1,13.8202984369853,576,1,24,19
1e+06,1,52,13.8155105579643,0,14.0231906565723,2704,0,0,95
6e+05,1,34,13.3046849341983,0,14.0231906565723,1156,0,0,98
1200000,1,44,13.9978321147582,0,14.0231906565723,1936,0,0,77
1385877.66666667,0,23,14.1418441912483,1,13.8202984369853,529,1,23,89
50000,0,68,10.8197782844103,1,13.8202984369853,4624,1,68,45
2500000,1,49,14.7318012898384,0,14.0231906565723,2401,0,0,87
3399833.33333333,0,53,15.039236968777,1,13.8202984369853,2809,1,53,33
898619.666666667,1,46,13.7086151612753,0,14.0231906565723,2116,0,0,83
2643044.33333333,1,41,14.7874419673138,0,14.0231906565723,1681,0,0,16
480000,1,24,13.0815413828841,0,14.0231906565723,576,0,0,33
781242,0,21,13.5686402399803,1,13.8202984369853,441,1,21,15
1e+06,1,47,13.8155105579643,0,14.0231906565723,2209,0,0,21
8e+05,0,43,13.5923670066501,1,13.8202984369853,1849,1,43,45
1133333.33333333,1,41,13.9406737009183,0,14.0231906565723,1681,0,0,58
540000,0,27,13.1993244185405,1,13.8202984369853,729,1,27,53
9e+05,1,67,13.7101500423064,0,14.0231906565723,4489,0,0,85
120000,0,46,11.6952470217642,1,13.8202984369853,2116,1,46,55
6091666.66666667,0,66,15.622432274932,1,13.8202984369853,4356,1,66,19
4e+05,1,74,12.8992198260901,0,14.0231906565723,5476,0,0,84
1800000,1,68,14.4032972228664,0,14.0231906565723,4624,0,0,51
5e+05,1,64,13.1223633774043,0,14.0231906565723,4096,0,0,81
4533333.33333333,1,34,15.3269680620382,0,14.0231906565723,1156,0,0,8
6e+05,1,32,13.3046849341983,0,14.0231906565723,1024,0,0,13
1800000,1,64,14.4032972228664,0,14.0231906565723,4096,0,0,42
1277625,0,26,14.0605134436314,1,13.8202984369853,676,1,26,3
869453,1,23,13.6756195572614,0,14.0231906565723,529,0,0,85
1260000,1,34,14.0466222789277,0,14.0231906565723,1156,0,0,58
1367000,0,32,14.1281291157061,1,13.8202984369853,1024,1,32,58
1273211,1,40,14.0570526140009,0,14.0231906565723,1600,0,0,3
941211,0,39,13.7549226229749,1,13.8202984369853,1521,1,39,33
1279877.66666667,1,45,14.0622750584118,0,14.0231906565723,2025,0,0,79
946544.333333333,1,29,13.7605730877669,0,14.0231906565723,841,0,0,39
2118666.66666667,1,31,14.5662975179706,0,14.0231906565723,961,0,0,58
2300000,0,34,14.6484196808994,1,13.8202984369853,1156,1,34,12
8e+05,0,45,13.5923670066501,1,13.8202984369853,2025,1,45,13
2358333,1,29,14.6734655714827,0,14.0231906565723,841,0,0,19
1749999.66666667,0,27,14.3751261554235,1,13.8202984369853,729,1,27,13
3e+06,1,45,14.9141228466324,0,14.0231906565723,2025,0,0,85
3358333.33333333,0,32,15.0269553771289,1,13.8202984369853,1024,1,32,19
2675000,1,59,14.7994599383122,0,14.0231906565723,3481,0,0,2
980000,1,44,13.7953078506468,0,14.0231906565723,1936,0,0,77
